wsdjeg;2;2;2;2;5;2;3;2;2;2;2;9;6;3;2;2;4;2;2;2;3;3;2;2;2;2;2;2;2;2;2;3;2;2;2;5;8;2;3;2;3;2;5;3;2;2;6;3;3;2;4;2;3;3;3;4;2;2;3;2;2;3;2;2;2;3;2;3;5;2;3;2;3;3;2;3;19;39;2;4;2;2;2;3;2;2;4;2;2;5;2;2;2;3;2;4;5;3;3;3;3;5;5;2;2;5;2;3;2;2;6;11;2;3;5;3;3;3;2;2;5;2;2;3;2;5;2;5;3;6;2;11;2;6;2;3;4;3;2;2;3;2;2;2;3;2;2;4;2;2;12;10;6;5;14;11;2;2;3;5;1115;0.6340807174887892
jyscao;3;3;14;2;9;8;3;17;12;18;9;25;101;0.13861386138613863
fuzzbomb;114;1;1.0
bgamari;103;1;1.0
wangonya;95;1;1.0
fatalchemist;93;1;1.0
buzmakov;92;1;1.0
mauromorales;91;1;1.0
blaisegarant;82;1;1.0
andys8;76;1;1.0
yarko3;71;1;1.0
zjhmale;61;1;1.0
lasers;60;1;1.0
Kerl13;52;1;1.0
TobiasBales;15;1;1.0
wilrnh;13;1;1.0
drasch;11;1;1.0
RyanNormanSchultz;6;1;1.0
